Ἔδοξέ   sonhou	1
τις   Um sujeito	1
λιβανωτῷ   com olíbano	1
τὸν   o	1
πρωκτὸν   traseiro	1
ἐκμάσσειν   limpar	1
ἀσεβείας   por impiedade	1
ἑάλω   Foi condenado	1
ἐπειδὴ   visto que	1
ᾧ   com olíbano	1
τοὺς   os	1
θεοὺς   deuses	1
τιμῶμεν   louvamos	1
ἐξύβρισεν   cometeu uma transgressão	1
ἡ   o	1
δὲ   E	1
ὀδμὴ   odor	1
μὴ   não	1
λαθεῖν   passaria despercebido	1
αὐτὸν   ele	1
ἐσήμαινεν   sinalizava	1
